id,launch date,state_control,suit and belt,year,net profit,asset_beginning,asset_end,equity,liability,EBIT,current_asset,current_liability,RD,turnover,circulation
300240,40730,0,0,2017,84038218.85,2027470845,2254110303,1241264433,1012845870,129930864.8,1384370339,950613210,449081750,3008249642,894810200
300240,40730,0,0,2018,25737222.99,2254110303,2407221108,1247597763,1159623345,72322545.04,1489239785,1108168422,436820856.5,2150871111,795996797
300241,40736,0,0,2012,46864758.64,577233525.9,710562511.5,533059285.6,177503225.9,49922522.46,516040520.1,173828187.3,111536640.9,707617843,266629991
300241,40736,0,0,2013,56603840.62,710562511.5,912772444.2,604669497.2,308102947,60604811.7,533986169.6,289431590.1,113705016.7,682685043,266631137
300241,40736,0,0,2014,23740145.68,912772444.2,1244151931,640134316.1,604017615.3,29137475.85,649575414.3,575506963.4,81283760.18,1339156820,266631996
300241,40736,0,0,2015,33276718.94,1244151931,1184466507,658130675.1,526335832.4,40533191.51,585737188.6,486298962.7,70702943.71,2972374588,266633241
300241,40736,0,0,2016,50113210.89,1184466507,1894511700,1025746776,868764924,58492059.23,986832789.8,785727976.4,62472283.19,1449203667,266634576
300241,40736,0,0,2017,132730797.6,1894511700,2399152070,1225606567,1173545503,158371656.8,1323799849,956626857.5,49340562.11,2024991251,266634576
300241,40736,0,0,2018,85033408.42,2399152070,2412334036,1338040175,1074293861,105795423.4,1320557277,924043601.1,39857404.12,921863273,266634576
300242,40736,0,0,2012,3760088.32,333570613.5,332721464.7,284365062,48356402.74,1180594.85,261271802,48356402.74,715137959,766368235,261971886
300242,40736,0,0,2013,-29942276.08,332721464.7,313331080.5,252922785.9,60408294.62,-31571934.15,231643220.8,60401051.98,670024547.8,1368685228,263345900
300242,40736,0,0,2014,4098620.75,313331080.5,314879121.2,257018723.1,57860398.09,3044485.35,208528861.5,57860398.09,650069774.7,2693086713,1153587626
300242,40736,0,0,2015,55337575.68,314879121.2,2570368468,1955635762,614732705.7,66435716.35,863054252.2,511342337.8,613086440.6,4140964084,1153587626
300242,40736,0,0,2016,182193885.8,2570368468,2795340541,2133332708,662007833.6,195171714.9,1064530015,604360471.8,253251189.2,2513829627,1153587626
300242,40736,0,0,2017,193065874.5,2795340541,2758883761,2303828015,455055745.6,213748031.5,1103610510,449832160.3,250664661.5,1924200092,1472685542
300242,40736,0,0,2018,-1244764158,2758883761,2154116231,1035169951,1118946281,-1205568163,1729582673,1105823272,1285702962,3352060360,2273595606
300243,40736,0,0,2012,34312636,570980885.2,644714685.7,364129246.5,280585439.2,52273798.42,518858713.3,260464389.2,51557859.83,471975785,99230311
300243,40736,0,0,2013,28207164.16,644714685.7,740292039.7,393281562.8,347010476.9,49314101.38,479303577,326848795.2,52836679.15,754219409,136360391
300243,40736,0,0,2014,34933102.22,740292039.7,858075475.6,423297129,434778346.6,63942262.05,538306828,418981717.3,55679912.65,1608618246,272720782
300243,40736,0,0,2015,47309546.57,858075475.6,1245234906,466758542.8,778476363.6,78296789.6,727402168.3,766998203.5,55362062.7,4709738984,281930438
300243,40736,0,0,2016,17811239.19,1245234906,864191091.9,480688703.8,383502388.2,68913083.35,500753010.2,372568682.4,66122316.56,1756324410,281942251
300243,40736,0,0,2017,30619290.83,864191091.9,878111243.2,510791955.9,367319287.2,48842323.96,539120735.5,354504122.7,103986592.2,701672342,281928455
300243,40736,0,0,2018,90188278.61,878111243.2,1056450473,601456825,454993648.2,119117154.7,720298961.6,440517205,119934286.5,578166714,281983639
300244,40743,0,0,2012,59393420.26,600693443,706145473.3,527320219.6,178825253.7,67693691.74,573583372.7,174414839.7,129240903.4,524250834,266381559
300244,40743,0,0,2013,90034192.97,706145473.3,811493238.7,589814580.1,221678658.6,109176843.2,631322792.1,216242747.3,219700988.5,575380361,266395565
300244,40743,0,0,2014,127852579,811493238.7,1108706230,701841540.5,406864689.9,149278952.3,800994940.7,399755005.7,203099349.5,2705298152,532788880
300244,40743,0,0,2015,178785435.5,1108706230,2292182867,1058801144,1233381723,229371701.8,1144605409,1141368318,198286970.3,3850858118,532785880
300244,40743,0,0,2016,337950236.5,2292182867,5717513499,2545913777,3171599721,467233289.8,2571905890,1878660750,221131529.3,2155526285,532785880
300244,40743,0,0,2017,464091987.5,5717513499,7389643137,2946797589,4442845548,740809778.8,3505526659,2442267559,215879199.9,1399352010,532785880
300244,40743,0,0,2018,588461903.6,7389643137,10665400879,4702893833,5962507046,903797469.5,6185562315,4520953165,209915933,748781342,532785880
300245,40743,0,0,2012,50375633.18,559849416.1,641940660.8,529918985.2,112021675.7,50479480.8,533083363.4,112021675.7,29086484.46,513793570,221716367
300245,40743,0,0,2013,63112086.57,641940660.8,703239608.2,609172079.1,94067529.12,66579545.9,570146652.9,94067529.12,27944393.7,920099461,221721339
300245,40743,0,0,2014,75126464.83,703239608.2,786911274.1,690946876.8,95964397.27,75594542.99,664519641.2,91034397.27,27143430.27,764904217,221721339
300245,40743,0,0,2015,42898260.34,786911274.1,815914970.2,695598844.3,120316126,38162498.52,607752319.4,116307441.6,26308186.95,1570430860,221721339
300245,40743,0,0,2016,50278791.03,815914970.2,999302513.4,758700884,240601629.3,52086846.24,573203829.3,238085221.1,25508320.95,729308516,221721339
300245,40743,0,0,2017,32054509.38,999302513.4,1525737049,1371405753,154331296.2,35793675.94,1118949219,151681089.6,46747787.59,409223675,221721339
300245,40743,0,0,2018,56635019.9,1525737049,1548220659,1398083423,150137236.2,54070298.96,1162143878,146295936.7,25420040.57,260147073,221721339
300246,40743,0,0,2012,37546001.94,396481325.3,433501601.2,377932761.6,55568839.58,35445366.78,375036645.7,49249425.59,18225292.95,657243117,132592600
300246,40743,0,0,2013,30554299.09,433501601.2,471716370.6,393878260.7,77838109.87,30065614,346650637.7,66710349.13,38717074.2,1022139722,255097199
300246,40743,0,0,2014,35206824.82,471716370.6,519006063.9,427940094.9,91065969,37498318.82,338191180.8,79374346.6,37268823.44,2095836343,255097199
300246,40743,0,0,2015,29291715.3,519006063.9,580646986.6,460869426.2,119777560.4,30383652.12,395141046.9,109354754.6,56007717.79,3494834861,431300049
300246,40743,0,0,2016,78702943.38,580646986.6,686565900.5,504273878,182292022.5,90885206.84,410373322.5,169354304,77230298.26,2447867252,454133222
300246,40743,0,0,2017,70714948.98,686565900.5,800223983.7,554078476.2,246145507.5,86552895.75,458572219.4,229705329.2,278248930.6,1410172602,453773223
300246,40743,0,0,2018,78237245.16,800223983.7,918154930.6,622186159.1,295968771.5,93256631.31,487314055.1,212757308.3,276591767.9,955242106,453773223
300247,40753,0,0,2012,19544257.48,595277279.3,637407599.4,568733967.8,68673631.63,17964627.98,364758684.7,65761472.6,122595256.5,700807829,641593542
300247,40753,0,0,2013,16429294.47,637407599.4,670026805.6,586219015.4,83807790.18,19504494.54,356745569.3,80860163.9,116411581.9,1032704093,701793142
300247,40753,0,0,2014,19661402.39,670026805.6,798757692.9,675893510.5,122864182.5,25920793.27,388286486.1,118056053.3,158997802.8,4238819160,476097340
300247,40753,0,0,2015,41293701.89,798757692.9,1931536053,1477600937,453935115.6,54781549.17,720750229.3,438042300.1,48182800.2,4055384112,531574204
300247,40753,0,0,2016,84949935.67,1931536053,2858739052,2346353551,512385500.8,106243814.6,1223751128,496172484.9,104960941.5,2960857850,531432792
300247,40753,0,0,2017,65951491.49,2858739052,3069523158,2457284296,612238862.5,87777318.37,1305778038,569331454.3,269297839.7,2956464174,528631982
300247,40753,0,0,2018,-789432899.7,3069523158,2018655562,1601206685,417448877.3,-764672206.5,925782740.3,394901241.3,285349468.3,1814625244,752864377
300248,40753,0,0,2012,42133555.9,501694885,548453305,491458098.2,56995206.82,41348806.88,479198830.3,48506031.82,10726.34,0,252598809
300248,40753,0,0,2013,24462516.25,548453305,583071821.3,511433914.5,71637906.78,20194721.98,499955680.4,61215151.78,70856611.08,1492386493,252598809
300248,40753,0,0,2014,38064311.86,583071821.3,646688096.5,550844926.3,95843170.21,40285414.58,445998937,86280168.54,70526013.02,1890553795,296033994
300248,40753,0,0,2015,60707567.53,646688096.5,1345338233,824234542.6,521103690.4,69485739.08,628781820.1,487777244.3,80963946.62,2126003737,296033994
300248,40753,0,0,2016,85634904.68,1345338233,1814313796,1217265585,597048210.2,106364288.1,1075445581,483015548.5,84047920.65,4038086615,1137294994
300248,40753,0,0,2017,120228312.3,1814313796,2038092540,1380475602,657616937.7,138638201.6,1249249089,569538962.7,86489152.5,2561106194,1137294994
300248,40753,0,0,2018,97327189.25,2038092540,2109236348,1463065208,646171140.1,121062413.8,1301065905,584846806.7,92626505.22,940134982,1137294994
300249,40758,0,0,2012,34325180.59,550067321.6,577226921.7,490883553.9,86343367.72,37676920.93,490861015,86267192.15,240647912.3,1317560873,767813983
300249,40758,0,0,2013,18280396.81,577226921.7,698488306.1,514749802.5,183738503.6,20327334.03,566375418.3,183738503.6,245603127.6,1714143878,767813983
300249,40758,0,0,2014,27758297.89,698488306.1,1435927655,827577238.9,608350416.3,33685014.07,1091853444,596180549.8,995319950,2875212317,767813983
300249,40758,0,0,2015,27286668.77,1435927655,1581386402,883253457.1,698132944.9,40435055.29,1209846240,688991434.4,960962720.3,7138928549,934305424
300249,40758,0,0,2016,39249630.36,1581386402,2180374184,922084600.5,1258289583,59236572.39,1512530158,1217280200,993478496.5,11157231729,1910087727
300249,40758,0,0,2017,87836363.14,2180374184,2503681484,960486964.8,1543194519,115229427.4,1830626354,1357648029,1064637334,16116526727,2832807843
300249,40758,0,0,2018,37268699.31,2503681484,2946478696,1000183108,1946295588,70415867.92,2145945203,1651317903,1022143920,8678840468,2855484103
300250,40758,0,0,2012,26482938.76,443618087.8,457475028.6,371787804.4,85687224.21,26646628.52,369684658.1,85687224.21,185758574.6,636931478,654628863
300250,40758,0,0,2013,32019007.92,457475028.6,440060290.7,397075352.3,42984938.38,32082640.96,354134545.6,42984938.38,238652121.8,1105278700,654744880
300250,40758,0,0,2014,36421104,440060290.7,491535516.5,429592056.4,61943460.1,37749514.62,402055206.1,61943460.1,283928131.3,1914738367,553826679
300250,40758,0,0,2015,68876059.72,491535516.5,950452326.4,814745729.6,135706596.8,69450596.05,576293227.4,109836756.6,723417144.3,4643570495,997450677
300250,40758,0,0,2016,136213096.5,950452326.4,1820082047,1641464502,178617545.2,140306886.4,799075667,170246322.3,834403781.3,2421852802,1071018036
300250,40758,0,0,2017,77659958.28,1820082047,1850680168,1685295506,165384662.4,81491945.96,825881993.1,160619689.6,746625819.8,1668344017,1253229908
300250,40758,0,0,2018,-304573690.6,1850680168,1549571912,1325779167,223792745.3,-278974709.8,1000281746,220607665.8,695307469.4,1027730087,1253229908
300251,40758,0,0,2012,310219934.6,1893147578,2156836481,1988846130,167990350.8,372491073.9,1850478732,167219877.8,52367687.89,950956934,639312448
300251,40758,0,0,2013,327943630.8,2156836481,2590643886,2219380041,371263845.5,388532037.8,1343283420,371263845.5,73185133.59,2763438392,844740778
300251,40758,0,0,2014,351869309.3,2590643886,4983775293,3246855802,1736919492,448349065.8,2183437096,1497545167,94242347.6,12443585839,1689481556
300251,40758,0,0,2015,416610671.8,4983775293,8189211693,6970949388,1218262304,474311876.6,3685802559,978819833.8,147389812.3,18636232495,1748853904
300251,40758,0,0,2016,739954879.6,8189211693,9149512655,7117394261,2032118394,826673722.5,3273109853,851625266.4,187776815.7,10319550865,2090478362
300251,40758,0,0,2017,821214249.8,9149512655,11884462718,8454764936,3429697782,856790621.1,3885093905,1370834646,221084724.7,5153451769,2340452915
300251,40758,0,0,2018,1366118913,11884462718,10846113290,8642595496,2203517794,1949919464,4834533601,1200557637,238979140.7,3315216522,2340452915
300252,40773,0,0,2012,36701614.97,1009722481,1243922704,679320451.8,564602252.2,51578327.01,960333566.5,562071929.9,94438642.57,224842489,75875948
300252,40773,0,0,2013,15901636.42,1243922704,1501848084,712988967.1,788859117,37958129.26,1122645545,785142906.7,195114562.5,409401738,152372738
300252,40773,0,0,2014,93929720.67,1501848084,1815215921,812493580.7,1002722340,136242176.2,1224707447,992862258.9,211017931.8,482916090,228559107
300252,40773,0,0,2015,148504953.7,1815215921,2344303342,876349089.3,1467954253,212957718.8,1462589559,1390522008,252756825.9,1245658784,398291771
300252,40773,0,0,2016,217693135,2344303342,4063568915,2264726289,1798842626,285082412.9,2914241439,1723232356,331648673.1,1186430785,478526080
300252,40773,0,0,2017,162108742.1,4063568915,5880344364,2594321898,3286022466,250035183.3,3753341790,3059444375,598458222.7,1214400572,478526080
300252,40773,0,0,2018,155034911.6,5880344364,5077119972,2506484562,2570635410,269615770.8,3252747932,2467050547,621697636.6,3912093148,669936512
300253,40773,0,0,2012,52473172.17,521226708.7,622662329.6,532356845.5,90305484.07,49125744.41,585787860.9,80517913.25,0,0,154668800
300253,40773,0,0,2013,78398480.36,622662329.6,741311570.8,630121422.5,111190148.3,77086233.13,678830126.5,103944736.9,0,1011862942,154668800
300253,40773,0,0,2014,122641970.8,741311570.8,1218023556,792091356.2,425932200.1,120569649.6,835316867.5,323916157.4,157853779.9,4209123263,464006400
300253,40773,0,0,2015,161491542.7,1218023556,1734855039,1047673407,687181631.5,154206079.2,913906361.4,612612010.2,317895369.8,6511611584,559335918
300253,40773,0,0,2016,525479635.1,1734855039,3346709239,2406738564,939970674.9,589347328.5,1522977937,828936540.5,224389194.7,4345677171,600167286
300253,40773,0,0,2017,229737588.5,3346709239,3712302568,2658986533,1053316035,259833802.5,1710152211,956455484.4,131926520,6890661071,600167286
300253,40773,0,0,2018,306829036.6,3712302568,4237318113,3274533293,962784820.5,316585502.6,2066824576,882251808.4,60436962.06,7275807045,600167286
300254,40774,0,0,2012,33036410.87,702564781.2,827159162.7,651166619.1,175992543.7,34852507.85,487126744.7,154268120.5,60583748.87,2206359163,166918617
300254,40774,0,0,2013,35075311.41,827159162.7,1090371164,767158762.2,323212402,43073603.43,302389311.6,192824036.8,50570578.27,2250457703,166918062
300254,40774,0,0,2014,55891292.72,1090371164,1181337685,823162895.1,358174790.1,65562034.47,370042850.2,232288304.5,53453794.06,1350043338,170318062
300254,40774,0,0,2015,29054783.11,1181337685,1308430619,872496621.3,435933998.1,46457861.58,491009853.1,262626954.7,156154001.9,1438267118,170318617
300254,40774,0,0,2016,37559596.9,1308430619,1432590080,954850283.2,477739796.5,56551599.12,533968144.3,328936902.1,164656047.1,1582440312,189276726
300254,40774,0,0,2017,30894486.27,1432590080,1518593270,971173980.1,547419290.4,53529947.3,602786635.7,476252674.2,141320614.7,961886856,197021346
300254,40774,0,0,2018,9769158.32,1518593270,1495710197,931239738.4,564470458.5,27592639.84,634862447.6,398551613.7,161946798.8,976917273,222853691
300255,40774,0,0,2012,98994788.65,1186221160,1418450310,1125677325,292772984.1,113668126.2,1119425521,273032544.1,40002950.08,552024014,137166786
300255,40774,0,0,2013,115218062.3,1418450310,1645301155,1285522903,359778252,145199328.3,1140284457,334134721.2,39191985.45,664196242,189957147
300255,40774,0,0,2014,134317194.3,1645301155,2044757780,1426889221,617868558.9,182091426.2,1223812976,589819070.7,155928912.5,780357677,189956055
300255,40774,0,0,2015,156673865.2,2044757780,2328271396,1571198891,757072504.8,217240105.7,1434898739,717731268.5,178784597.4,1637353296,211345026
300255,40774,0,0,2016,178315257.6,2328271396,3131972439,2289381714,842590724.4,230670372.3,2105288364,736373290.1,189318201.3,1510194105,461070215
300255,40774,0,0,2017,202312413.7,3131972439,3530047343,2435391216,1094656127,263011420.9,2329800897,787880488,205461883.9,684141011,461012915
300255,40774,0,0,2018,132211553.3,3530047343,3844836970,2523025026,1321811944,207862119.6,2603558412,1087225066,219721325.9,1267014482,636164123
300256,40774,1,0,2012,7674277.23,1135207240,1063149047,762115434.7,301033611.8,10867620.97,649910018.3,295225865.5,661665618.5,1969791792,407910697
300256,40774,1,0,2013,-153881783.9,1063149047,2230090519,1379549651,850540868.5,-152769743.8,809846009,835421746.4,786267118.3,1363696931,474258766
300256,40774,1,0,2014,14375613.45,2230090519,3044596755,1654346976,1390249779,53679894.58,1363610036,1258567666,781221789.7,1500327637,474288766
300256,40774,1,0,2015,50241210.34,3044596755,6361494501,3266723033,3094771468,117860122.5,3226330636,2868321148,814229547.4,3928365747,293478766
300256,40774,1,0,2016,146022911.9,6361494501,7844117024,3362088152,4482028872,266619282,3919735063,4039240208,671933547.3,1863320985,293518766
300256,40774,1,0,2017,67749114.6,7844117024,8968504805,3436398002,5532106803,240395770.5,4569275708,4912412292,564911204.8,1654012888,293518766
300256,40774,1,0,2018,-1758672145,8968504805,8147385848,1664166053,6483219795,-1520245832,3963190747,5373052319,589394065.3,786751936,293518766
300257,40774,0,0,2012,301578213.7,3324053665,3382419896,3020357647,362062248.9,317763028.8,2462415539,362062248.9,4511023.33,3969719840,2559592332
300257,40774,0,0,2013,356497106.7,3382419896,3868927996,3228773026,640154970.5,388973037.4,2674526624,635154970.5,5272142.18,4063777461,2559592332
300257,40774,0,0,2014,333015158.4,3868927996,4345828995,3406691346,939137649.4,346434320.7,3103266313,930813649.4,8136798.18,11937098796,2559592332
300257,40774,0,0,2015,178499280.9,4345828995,4225255979,3359066790,866189189.4,170620191.5,2958274381,836716391.5,6914541.88,39012595606,2559587157
300257,40774,0,0,2016,100909796.6,4225255979,5029383256,3488347568,1541035689,111776466.8,3038143308,1482626275,8735966.3,13220499909,2539918331
300257,40774,0,0,2017,104285936.9,5029383256,5983242368,3381278502,2601963866,132928800.2,2853454662,1980182694,48028242.3,4488136816,2539918331
300257,40774,0,0,2018,118571350.5,5983242368,7584850020,3510662778,4074187241,171381044.5,3133778830,2648856777,423806740.9,3790497553,2539918331
300258,40781,0,0,2012,111753618.5,1045001567,1188348197,981509130.3,206839066.6,131692431.4,507254043.1,146091426,236034703,403134495,131323745
300258,40781,0,0,2013,122011049.3,1188348197,1339945327,1078887036,261058290.5,149030218.4,420446191.1,219394181.5,235012427.1,468778070,131323745
300258,40781,0,0,2014,125573088.3,1339945327,1587874458,1178640781,409233677.4,161854598,443922363.8,347215805.6,286370576.7,325016433,131323745
300258,40781,0,0,2015,139923382.5,1587874458,1804462307,1291369295,513093012.1,187068624.9,593749524.1,412636354.5,372084467.1,717159263,131280620
300258,40781,0,0,2016,190685738.9,1804462307,2045692802,1454582504,591110298.8,246190136.8,641924748.3,507677388.7,462970056.4,529901441,170035670
300258,40781,0,0,2017,250334213.6,2045692802,2390809544,1666881633,723927910.9,309502649.7,830001060.5,666656383.4,517327877.7,429614073,170009195
300258,40781,0,0,2018,258684672.5,2390809544,2784951388,1876906615,908044773,323635968,906532673.6,665440161.4,630720992.3,595835498,170007846
300259,40786,0,0,2012,81090772.44,638867677.1,745229415.8,639542855.9,105686559.9,80381934.27,611313203.4,100486559.9,453381833.2,1078010412,414806998
300259,40786,0,0,2013,104679485.1,745229415.8,843646333.1,720287378.4,123358954.8,108670823.5,644529428.1,101648954.8,372329008.9,1028649477,414806998
300259,40786,0,0,2014,106821532.8,843646333.1,964763119.9,805629391.1,159133728.7,110511327.2,670687647.7,138423728.7,541529680.2,1398513923,595340230
300259,40786,0,0,2015,79080589.14,964763119.9,1030942935,882574180.3,148368754.6,81898656.76,606909898.8,128368754.6,498471446,3641912451,595340230
300259,40786,0,0,2016,110588252.4,1030942935,2044918601,1778553368,266365232.9,118837249.7,1490345415,238393915.1,417787004.4,4576434166,595340230
300259,40786,0,0,2017,172342607.1,2044918601,2304904447,1944326142,360578305.1,190490056.7,1590918873,341620299.4,300537885.8,3086082643,595340230
300259,40786,0,0,2018,156960605.7,2304904447,2468672754,1990034525,478638228.5,175289484.3,1771608630,442522552.1,293969710.1,1144167606,595340230
300260,40792,0,0,2012,14973344.4,822500459.7,793755829.1,644952544.1,148803285,17477587.08,572932202.5,146803285,1635272965,3310347972,2964662897
300260,40792,0,0,2013,11870090.38,793755829.1,898630731.3,647296622.9,251334108.5,17236629.89,574771220.8,251334108.5,2370179675,4341406264,2986211564
300260,40792,0,0,2014,5037471.57,898630731.3,949884869.1,662258985.3,287625883.8,10495507.28,583048783.7,287161770.5,2480294029,5310269535,2986469263
300260,40792,0,0,2015,-2185382.02,949884869.1,1014855702,658656334.7,356199367.1,6560698,619117759.9,351762170.6,2656143812,20870687704,5972117234
300260,40792,0,0,2016,9643812.02,1014855702,1008839992,664300535.5,344539456.5,22023802.13,608613623.4,299422482.1,3355276285,9911214440,5970602379
300260,40792,0,0,2017,21460813.41,1008839992,1152183492,686178267.7,466005224.8,37357814.43,711370059.3,459160255.5,9371467335,16931934598,5969568329
300260,40792,0,0,2018,38314554.44,1152183492,1930819836,730456283.4,1200363553,70005101.39,1155425453,1003237713,12472869622,13947989136,5970717628
300261,40792,0,0,2012,49370086.39,641328251.5,662611339.1,620727087.5,41884251.57,49543627.06,450599861.6,41884251.57,1349794082,1764849482,1463391350
300261,40792,0,0,2013,43938430.22,662611339.1,886616859.3,635641517.7,250975341.6,49639893.77,490597062.6,250542016.6,1093742041,3925942438,1463896118
300261,40792,0,0,2014,52638245,886616859.3,1312267208,708552136.5,603715071.3,70371167.01,423592633.7,496817528.3,1087767074,5152665175,1465670075
300261,40792,0,0,2015,62544197.62,1312267208,1578763552,756003854.1,822759697.5,91319048.51,588261221.6,705444939.3,1095416056,11783781825,1465673135
300261,40792,0,0,2016,19832014.7,1578763552,1895418233,1051772010,843646222.9,35690686.67,773626612.9,805676213.5,1288683758,6497959895,1465673135
300261,40792,0,0,2017,74378378.59,1895418233,3184229174,1952464834,1231764340,98446307.97,1703148567,1084062464,1261648415,5722382690,1468756933
300261,40792,0,0,2018,184428331.4,3184229174,3634461471,2078283216,1556178256,238872269.9,1629395515,1336905731,1600718569,2415682287,1474125684
300262,40802,0,1,2012,44865870.04,498172092.7,721554781.2,470787930.9,250766850.3,53220478.91,652377198.4,221019712.5,22293095.88,262505189,385106373
300262,40802,0,1,2013,63936446.46,721554781.2,1134672158,531694327.8,602977830,98669032.59,599565379.9,507961447.3,16028985.93,504194809,385106373
300262,40802,0,1,2014,75105291.08,1134672158,1189688969,607775617.2,581913351.6,119094304.7,822434042.9,545030436.5,15855719.5,596814621,385106373
300262,40802,0,1,2015,76209009.13,1189688969,1768049922,692041350,1076008572,121787974.6,987072187,997999105.3,15349177.03,1602923718,332459422
300262,40802,0,1,2016,138595139.2,1768049922,3563923691,2018135355,1545788336,220794497.8,1976496215,1270305381,15079719.52,917107147,384931172
300262,40802,0,1,2017,129922067.4,3563923691,4436133594,2152469509,2283664085,231323882.5,2180185327,1236192980,14855248.68,758134679,384931172
300262,40802,0,1,2018,114837963,4436133594,5368655570,2318235988,3050419582,234202353.8,2348264482,1680383067,14486431.06,1789134572,385106373
300263,40802,0,0,2012,57154468.34,1022550320,1204385364,927705376.2,276679987.4,53032638.05,1004737798,276679987.4,93498791.74,451508253,177048732
300263,40802,0,0,2013,113639348.8,1204385364,2053371234,1431665013,621706220.9,123935976.1,1401635857,613051245.7,91753901.75,877167969,177061132
300263,40802,0,0,2014,147873321,2053371234,2677773690,1560813753,1116959937,173927644.5,1638731186,1109959230,90594331.27,883283616,177061132
300263,40802,0,0,2015,180304473.2,2677773690,3621044595,2437758899,1183285697,208771599,2058233595,1178430444,85239635.58,2213352136,303087602
300263,40802,0,0,2016,16254348.6,3621044595,3318156104,2465094948,853061156.9,23090968.73,1710641666,763586962.3,84594357.04,2254445827,303087602
300263,40802,0,0,2017,56147156.69,3318156104,3654756857,2590609327,1064147530,71589544.54,1957605371,974537662.6,80789038.01,1586639065,303087602
300263,40802,0,0,2018,148732004.2,3654756857,4442267835,2821972774,1620295062,173915061.6,2303906065,1412499873,82048478.03,1050724168,303087602
300264,40802,0,0,2012,14305512.66,642469032.5,636435977.1,600313696,36122281.12,5043410.89,574786129.4,31364259.6,254573757.1,1521808565,670936312
300264,40802,0,0,2013,16694672.52,636435977.1,642298147.8,616991510.2,25306637.55,5633517.91,568970302.7,23640685.79,184055225.1,1453007367,670936312
300264,40802,0,0,2014,16795444.41,642298147.8,671613986,638086749.9,33527236.02,8019393.74,578601657.4,30529111.02,213433444.5,2272397190,670936312
300264,40802,0,0,2015,1453665.35,671613986,662863754.4,622120231.8,40743522.62,-4873667.45,564126487,31566830,227844525.2,4951770226,750481767
300264,40802,0,0,2016,6737023.27,662863754.4,896103747.9,628739692.4,267364055.4,8060920.55,556077835.5,257386794.8,251254813.6,3081591317,812548119
300264,40802,0,0,2017,-79480349.3,896103747.9,910645897.2,544616733.2,366029164,-80374906.61,587858872.8,352807241.8,253753054.2,6392325727,812555119
300264,40802,0,0,2018,8828134.04,910645897.2,805280254,552697117.7,252583136.3,16423824.35,488532260.9,245958751.6,288140466.7,12762790386,875450903
300265,40802,0,0,2012,66149539.61,1075195085,1140537051,733974164.9,406562886.6,81728846.7,924670902.2,399151379.8,140001205.5,819615513,366485498
300265,40802,0,0,2013,42337826.2,1140537051,1143932243,763150591.1,380781651.5,55211538.49,786987841.8,366126096.7,141054621.7,2217936613,366485498
300265,40802,0,0,2014,32240064.24,1143932243,1202632107,781298830.3,421333276.7,50664503.58,823787750.9,409038650.5,145298733.9,3155644930,366485498
300265,40802,0,0,2015,90480093.77,1202632107,1309070947,858810724.1,450260223.2,118864111.3,919493753.3,438334979.7,76365656.76,5191043060,366485498
300265,40802,0,0,2016,122746456.2,1309070947,2027646574,936031066.6,1091615508,149886430.9,1503016301,1062873627,81316579.6,3654050166,366494967
300265,40802,0,0,2017,45435815.84,2027646574,2110876801,988285885.9,1122590915,81189893.66,1437034901,1022586229,88595502.44,2055495414,366494967
300265,40802,0,0,2018,41380725.7,2110876801,2285224850,1029365803,1255859047,83561078.95,1569267235,1159888177,91975700.28,1020585010,366494967
300266,40813,0,0,2012,38660748.42,691638681.4,723481036.9,530493320.9,192987716,40833544.41,442647691,189587716,51559228.79,713503471,201880654
300266,40813,0,0,2013,21601375,723481036.9,719725844.7,545822695.9,173903148.8,22180290.77,366951920.6,128403931.3,49351896.17,674601199,201892500
300266,40813,0,0,2014,79862657.17,719725844.7,1508687961,1045665410,463022551.4,93629562.06,774812609.3,371912307.7,47514331.16,943441456,202297500
300266,40813,0,0,2015,103495376.7,1508687961,1883000982,1180235291,702765691.3,129765925.1,1058248582,625307790.2,45515006.09,1024371607,202297500
300266,40813,0,0,2016,186974968.4,1883000982,6028814464,2986964330,3041850135,263873587.8,4056335244,2889268940,44999836,1730165509,404595000
300266,40813,0,0,2017,360876749.3,6028814464,9477937437,3922393299,5555544138,472435230.2,6628801346,4505080820,18020103.63,1035161125,404595000
300266,40813,0,0,2018,-1271619543,9477937437,9349715363,2771990984,6577724378,-1140567966,6959070545,5105475205,15990642.42,987916778,404595000
300267,40813,0,0,2012,153051927.5,1128171007,1237592028,1164275579,73316449.37,165697613.7,852752928.3,56554866.08,380712668.9,1891162759,1353589866
300267,40813,0,0,2013,193693311,1237592028,1447001098,1333993662,113007436.1,214275345.7,866366870,93847392.84,370021893,2678486295,1353589866
300267,40813,0,0,2014,287411604.4,1447001098,2220553961,1677909241,542644719.7,337817289.4,973819883.9,311125194.2,510412723.7,3867188874,1353589866
300267,40813,0,0,2015,598985406.6,2220553961,4801355378,4257256007,544099371.7,666823881.7,3036762415,492859370.6,497287353.9,16307770056,1353578041
300267,40813,0,0,2016,1012734751,4801355378,5653240596,5244302193,408938403,1085389850,2487805590,338027823.4,560484965.9,4789212413,1353580041
300267,40813,0,0,2017,514799099.7,5653240596,5720067520,5411700961,308366558.4,590167496.1,2725325074,244759258,535440461.6,7546229967,1353582497
300267,40813,0,0,2018,210670907.8,5720067520,6048680389,5639288389,409392000.2,262950277.9,3059372215,279140095.7,232573498.8,2731982355,2035017040
300268,40813,0,0,2012,-3416170.37,923629401.7,920220613,487125853,433094760,15665621.07,553138907.3,387744760,72377048.19,1008512839,187740955
